sess,expiry,year,spot,settle,vix,type,buy_k,sell_k,buy_fill,sell_fill,debit_pts,lot,capital_req,gross_pts,gross,costs,net,is_win,cum_net,candidate_id,candidate_name,in_primary_5y
2023-09-28,2023-10-05,2023,19523.55,19545.75,11.59,BEAR_PUT,19500.0,19300.0,84.0,35.3,48.7,50,2435.0,-48.7,-2435.0,51.96,-2486.96,0,31199.17,Candidate A,10D Breakout ATM Debit Spread (W200),1
2023-10-17,2023-10-19,2023,19811.5,19624.7,11.07,BULL_CALL,19800.0,20000.0,73.65,9.0,64.65,50,3232.5,-64.65,-3232.5,50.03,-3282.53,0,27916.64,Candidate A,10D Breakout ATM Debit Spread (W200),1
2023-10-23,2023-10-26,2023,19281.75,18857.25,10.82,BEAR_PUT,19300.0,19100.0,101.4,29.4,72.0,50,3600.0,128.0,6400.0,100.07,6299.93,1,34216.57,Candidate A,10D Breakout ATM Debit Spread (W200),1
2023-11-13,2023-11-16,2023,19443.55,19765.2,11.11,BULL_CALL,19450.0,19650.0,64.9,7.9,57.0,50,2850.0,143.0,7150.0,82.12,7067.88,1,41284.45,Candidate A,10D Breakout ATM Debit Spread (W200),1
2023-11-21,2023-11-23,2023,19783.4,19802.0,12.15,BULL_CALL,19800.0,20000.0,65.1,9.5,55.6,50,2780.0,-53.6,-2680.0,49.98,-2729.98,0,38554.469999999994,Candidate A,10D Breakout ATM Debit Spread (W200),1
2023-11-28,2023-11-30,2023,19889.7,20133.15,11.33,BULL_CALL,19900.0,20100.0,80.35,7.5,72.85,50,3642.5,127.15,6357.5,72.6,6284.9,1,44839.369999999995,Candidate A,10D Breakout ATM Debit Spread (W200),1
2023-12-08,2023-12-14,2023,20969.4,21182.7,12.67,BULL_CALL,20950.0,21150.0,138.0,51.7,86.3,50,4315.0,113.7,5685.0,77.02,5607.98,1,50447.34999999999,Candidate A,10D Breakout ATM Debit Spread (W200),1
2023-12-14,2023-12-21,2023,21182.7,21255.05,12.07,BULL_CALL,21200.0,21400.0,162.2,67.05,95.15,50,4757.5,-40.1,-2005.0,61.38,-2066.38,0,48380.969999999994,Candidate A,10D Breakout ATM Debit Spread (W200),1
2024-01-12,2024-01-18,2024,21894.55,21462.25,12.77,BULL_CALL,21900.0,22100.0,144.25,55.5,88.75,50,4437.5,-88.75,-4437.5,55.06,-4492.56,0,43888.409999999996,Candidate A,10D Breakout ATM Debit Spread (W200),1
2024-01-18,2024-01-25,2024,21462.25,21352.6,15.08,BEAR_PUT,21450.0,21250.0,130.15,66.3,63.85,50,3192.5,33.55,1677.5,64.24,1613.26,1,45501.67,Candidate A,10D Breakout ATM Debit Spread (W200),1
2024-02-02,2024-02-08,2024,21853.8,21717.95,14.46,BULL_CALL,21850.0,22050.0,173.5,83.45,90.05,50,4502.5,-90.05,-4502.5,57.66,-4560.16,0,40941.509999999995,Candidate A,10D Breakout ATM Debit Spread (W200),1
2024-02-16,2024-02-22,2024,22040.7,22217.45,15.23,BULL_CALL,22050.0,22250.0,154.9,68.4,86.5,50,4325.0,80.95,4047.5,71.59,3975.91,1,44917.42,Candidate A,10D Breakout ATM Debit Spread (W200),1
2024-02-22,2024-02-29,2024,22217.45,21982.8,15.93,BULL_CALL,22200.0,22400.0,187.3,93.6,93.7,50,4685.0,-93.7,-4685.0,58.71,-4743.71,0,40173.71,Candidate A,10D Breakout ATM Debit Spread (W200),1
2024-03-01,2024-03-07,2024,22338.75,22493.55,15.57,BULL_CALL,22350.0,22550.0,161.65,70.35,91.3,50,4565.0,52.25,2612.5,69.71,2542.79,1,42716.5,Candidate A,10D Breakout ATM Debit Spread (W200),1
2024-03-19,2024-03-21,2024,21817.45,22011.95,13.9,BEAR_PUT,21800.0,21600.0,91.7,28.9,62.8,50,3140.0,-62.8,-3140.0,51.81,-3191.81,0,39524.69,Candidate A,10D Breakout ATM Debit Spread (W200),1
2024-03-28,2024-04-04,2024,22326.9,22514.65,12.7,BULL_CALL,22350.0,22550.0,153.7,63.55,90.15,50,4507.5,74.5,3725.0,71.0,3654.0,1,43178.69,Candidate A,10D Breakout ATM Debit Spread (W200),1
2024-04-04,2024-04-10,2024,22514.65,22753.8,11.37,BULL_CALL,22500.0,22700.0,154.5,61.9,92.6,50,4630.0,107.4,5370.0,80.72,5289.28,1,48467.97,Candidate A,10D Breakout ATM Debit Spread (W200),1
2024-04-10,2024-04-18,2024,22753.8,21995.85,11.36,BULL_CALL,22750.0,22950.0,141.45,55.05,86.4,50,4320.0,-86.4,-4320.0,54.94,-4374.94,0,44093.03,Candidate A,10D Breakout ATM Debit Spread (W200),1
2024-04-29,2024-05-02,2024,22643.4,22648.2,10.93,BULL_CALL,22650.0,22850.0,111.1,24.85,86.25,25,2156.25,-86.25,-2156.25,49.68,-2205.93,0,41887.1,Candidate A,10D Breakout ATM Debit Spread (W200),1
2024-05-02,2024-05-09,2024,22648.2,21957.5,12.87,BULL_CALL,22650.0,22850.0,182.1,80.45,101.65,25,2541.25,-101.65,-2541.25,52.47,-2593.72,0,39293.38,Candidate A,10D Breakout ATM Debit Spread (W200),1
2024-05-09,2024-05-16,2024,21957.5,22403.85,17.08,BEAR_PUT,21950.0,21750.0,141.2,76.55,64.65,25,1616.25,-64.65,-1616.25,51.72,-1667.97,0,37625.409999999996,Candidate A,10D Breakout ATM Debit Spread (W200),1
2024-05-21,2024-05-23,2024,22529.05,22967.65,19.8,BULL_CALL,22550.0,22750.0,94.55,23.65,70.9,25,1772.5,129.1,3227.5,71.83,3155.67,1,40781.079999999994,Candidate A,10D Breakout ATM Debit Spread (W200),1
2024-06-04,2024-06-06,2024,21884.5,22821.4,20.94,BEAR_PUT,21900.0,21700.0,347.95,264.0,83.95,25,2098.75,-83.95,-2098.75,60.63,-2159.38,0,38621.7,Candidate A,10D Breakout ATM Debit Spread (W200),1
2024-06-07,2024-06-13,2024,23290.15,23398.9,16.8,BULL_CALL,23300.0,23500.0,209.7,116.4,93.3,25,2332.5,5.6,140.0,58.55,81.45,1,38703.149999999994,Candidate A,10D Breakout ATM Debit Spread (W200),1
2024-06-20,2024-06-27,2024,23567.0,24044.5,13.71,BULL_CALL,23550.0,23750.0,160.3,68.05,92.25,25,2306.25,107.75,2693.75,78.87,2614.88,1,41318.02999999999,Candidate A,10D Breakout ATM Debit Spread (W200),1
2024-07-01,2024-07-04,2024,24141.95,24302.15,13.8,BULL_CALL,24150.0,24350.0,123.55,42.35,81.2,25,2030.0,70.95,1773.75,57.41,1716.34,1,43034.36999999999,Candidate A,10D Breakout ATM Debit Spread (W200),1
2024-07-09,2024-07-11,2024,24433.2,24315.95,13.6,BULL_CALL,24450.0,24650.0,82.35,14.45,67.9,25,1697.5,-67.9,-1697.5,48.92,-1746.42,0,41287.94999999999,Candidate A,10D Breakout ATM Debit Spread (W200),1
2024-07-12,2024-07-18,2024,24502.15,24800.85,14.0,BULL_CALL,24500.0,24700.0,128.65,43.75,84.9,25,2122.5,115.1,2877.5,65.87,2811.63,1,44099.57999999999,Candidate A,10D Breakout ATM Debit Spread (W200),1
2024-07-26,2024-08-01,2024,24834.85,25010.9,12.62,BULL_CALL,24850.0,25050.0,146.1,56.9,89.2,25,2230.0,71.7,1792.5,58.61,1733.89,1,45833.46999999999,Candidate A,10D Breakout ATM Debit Spread (W200),1
2024-08-05,2024-08-08,2024,24055.6,24117.0,14.32,BEAR_PUT,24050.0,23850.0,198.05,139.45,58.6,25,1465.0,-58.6,-1465.0,54.52,-1519.52,0,44313.94999999999,Candidate A,10D Breakout ATM Debit Spread (W200),1
2024-08-20,2024-08-22,2024,24698.85,24811.5,14.32,BULL_CALL,24700.0,24900.0,80.65,15.75,64.9,25,1622.5,46.6,1165.0,54.06,1110.94,1,45424.88999999999,Candidate A,10D Breakout ATM Debit Spread (W200),1
2024-09-12,2024-09-19,2024,25388.9,25415.8,13.63,BULL_CALL,25400.0,25600.0,119.0,49.3,69.7,25,1742.5,-53.9,-1347.5,51.27,-1398.77,0,44026.119999999995,Candidate A,10D Breakout ATM Debit Spread (W200),1
2024-09-20,2024-09-26,2024,25790.95,26216.05,12.47,BULL_CALL,25800.0,26000.0,115.7,40.65,75.05,25,1876.25,124.95,3123.75,72.58,3051.17,1,47077.28999999999,Candidate A,10D Breakout ATM Debit Spread (W200),1
2024-10-03,2024-10-10,2024,25250.1,24998.45,11.99,BEAR_PUT,25250.0,25050.0,140.85,83.65,57.2,25,1430.0,142.8,3570.0,65.06,3504.94,1,50582.229999999996,Candidate A,10D Breakout ATM Debit Spread (W200),1
2024-10-17,2024-10-24,2024,24749.85,24399.4,13.05,BEAR_PUT,24750.0,24550.0,137.1,74.85,62.25,25,1556.25,137.75,3443.75,70.67,3373.08,1,53955.31,Candidate A,10D Breakout ATM Debit Spread (W200),1
2024-11-04,2024-11-07,2024,23995.35,24199.35,15.9,BEAR_PUT,24000.0,23800.0,194.2,115.75,78.45,25,1961.25,-78.45,-1961.25,54.82,-2016.07,0,51939.24,Candidate A,10D Breakout ATM Debit Spread (W200),1
2024-11-12,2024-11-14,2024,23883.45,23532.7,14.27,BEAR_PUT,23900.0,23700.0,105.35,36.25,69.1,25,1727.5,130.9,3272.5,69.66,3202.84,1,55142.08,Candidate A,10D Breakout ATM Debit Spread (W200),1
2024-11-21,2024-11-28,2024,23349.9,23914.15,15.66,BEAR_PUT,23350.0,23150.0,192.85,116.85,76.0,25,1900.0,-76.0,-1900.0,54.84,-1954.84,0,53187.240000000005,Candidate A,10D Breakout ATM Debit Spread (W200),1
2024-12-02,2024-12-05,2024,24276.05,24708.4,14.43,BULL_CALL,24300.0,24500.0,157.7,66.55,91.15,25,2278.75,108.85,2721.25,74.17,2647.08,1,55834.32000000001,Candidate A,10D Breakout ATM Debit Spread (W200),1
2024-12-13,2024-12-19,2024,24768.3,23951.7,13.19,BULL_CALL,24750.0,24950.0,152.9,68.3,84.6,25,2115.0,-84.6,-2115.0,52.29,-2167.29,0,53667.030000000006,Candidate A,10D Breakout ATM Debit Spread (W200),1
2025-01-09,2025-01-16,2025,23526.5,23311.8,14.47,BEAR_PUT,23550.0,23350.0,160.2,89.25,70.95,75,5321.25,129.05,9678.75,99.9,9578.85,1,63245.880000000005,Candidate A,10D Breakout ATM Debit Spread (W200),1
2025-01-21,2025-01-23,2025,23024.65,23205.35,16.42,BEAR_PUT,23000.0,22800.0,89.7,37.05,52.65,75,3948.75,-52.65,-3948.75,55.8,-4004.55,0,59241.33,Candidate A,10D Breakout ATM Debit Spread (W200),1
2025-01-27,2025-01-30,2025,22829.15,23249.5,16.75,BEAR_PUT,22850.0,22650.0,155.05,77.95,77.1,25,1927.5,-77.1,-1927.5,52.71,-1980.21,0,57261.12,Candidate A,10D Breakout ATM Debit Spread (W200),1
2025-01-31,2025-02-06,2025,23508.4,23603.35,17.39,BULL_CALL,23500.0,23700.0,281.55,176.5,105.05,75,7878.75,-1.7,-127.5,95.65,-223.15,0,57037.97,Candidate A,10D Breakout ATM Debit Spread (W200),1
2025-02-20,2025-02-27,2025,22913.15,22545.05,15.42,BEAR_PUT,22900.0,22700.0,143.3,74.0,69.3,75,5197.5,130.7,9802.5,118.59,9683.91,1,66721.88,Candidate A,10D Breakout ATM Debit Spread (W200),1
2025-03-18,2025-03-20,2025,22834.3,23190.65,13.42,BULL_CALL,22850.0,23050.0,91.1,17.55,73.55,75,5516.25,126.45,9483.75,106.81,9376.94,1,76098.82,Candidate A,10D Breakout ATM Debit Spread (W200),1
2025-04-04,2025-04-09,2025,22904.45,22399.15,13.6,BEAR_PUT,22900.0,22700.0,128.95,54.6,74.35,75,5576.25,125.65,9423.75,142.22,9281.53,1,85380.35,Candidate A,10D Breakout ATM Debit Spread (W200),1
2025-04-17,2025-04-24,2025,23851.65,24246.7,15.87,BULL_CALL,23850.0,24050.0,190.25,101.45,88.8,75,6660.0,111.2,8340.0,131.67,8208.33,1,93588.68000000001,Candidate A,10D Breakout ATM Debit Spread (W200),1
2025-05-02,2025-05-08,2025,24346.7,24273.8,18.22,BULL_CALL,24350.0,24550.0,159.9,75.45,84.45,75,6333.75,-84.45,-6333.75,63.65,-6397.4,0,87191.28000000001,Candidate A,10D Breakout ATM Debit Spread (W200),1
2025-05-09,2025-05-15,2025,24008.0,25062.1,21.01,BEAR_PUT,24000.0,23800.0,239.05,172.75,66.3,75,4972.5,-66.3,-4972.5,78.95,-5051.45,0,82139.83000000002,Candidate A,10D Breakout ATM Debit Spread (W200),1
2025-05-15,2025-05-22,2025,25062.1,24609.7,17.23,BULL_CALL,25050.0,25250.0,194.0,105.25,88.75,75,6656.25,-88.75,-6656.25,68.8,-6725.05,0,75414.78000000001,Candidate A,10D Breakout ATM Debit Spread (W200),1
2025-06-03,2025-06-05,2025,24542.5,24750.9,17.16,BEAR_PUT,24550.0,24350.0,121.45,51.7,69.75,75,5231.25,-69.75,-5231.25,59.03,-5290.28,0,70124.50000000001,Candidate A,10D Breakout ATM Debit Spread (W200),1
2025-06-06,2025-06-12,2025,25003.05,24888.2,15.08,BULL_CALL,25000.0,25200.0,182.5,92.8,89.7,75,6727.5,-89.7,-6727.5,66.78,-6794.28,0,63330.220000000016,Candidate A,10D Breakout ATM Debit Spread (W200),1
2025-07-10,2025-07-17,2025,25355.25,25111.45,11.94,BEAR_PUT,25350.0,25150.0,122.15,55.75,66.4,75,4980.0,133.6,10020.0,94.19,9925.81,1,73256.03000000001,Candidate A,10D Breakout ATM Debit Spread (W200),1
2025-07-18,2025-07-24,2025,24968.4,25062.1,11.24,BEAR_PUT,24950.0,24750.0,96.3,41.5,54.8,75,4110.0,-54.8,-4110.0,56.64,-4166.64,0,69089.39000000001,Candidate A,10D Breakout ATM Debit Spread (W200),1
2025-07-25,2025-07-31,2025,24837.0,24768.35,10.72,BEAR_PUT,24850.0,24650.0,119.4,49.15,70.25,75,5268.75,11.4,855.0,69.9,785.1,1,69874.49000000002,Candidate A,10D Breakout ATM Debit Spread (W200),1
2025-08-01,2025-08-07,2025,24565.35,24596.15,11.54,BEAR_PUT,24550.0,24350.0,138.9,69.4,69.5,75,5212.5,-69.5,-5212.5,61.95,-5274.45,0,64600.04000000002,Candidate A,10D Breakout ATM Debit Spread (W200),1
2025-08-08,2025-08-14,2025,24363.3,24631.3,11.69,BEAR_PUT,24350.0,24150.0,106.7,48.35,58.35,75,4376.25,-58.35,-4376.25,57.94,-4434.19,0,60165.85000000002,Candidate A,10D Breakout ATM Debit Spread (W200),1
2025-08-18,2025-08-21,2025,24876.95,25083.75,12.36,BULL_CALL,24900.0,25100.0,128.75,46.3,82.45,75,6183.75,101.3,7597.5,84.1,7513.4,1,67679.25000000001,Candidate A,10D Breakout ATM Debit Spread (W200),1
2025-08-29,2025-09-02,2025,24426.85,24579.6,12.18,BEAR_PUT,24450.0,24250.0,79.85,23.65,56.2,75,4215.0,-56.2,-4215.0,53.74,-4268.74,0,63410.51000000002,Candidate A,10D Breakout ATM Debit Spread (W200),1
2025-09-10,2025-09-16,2025,24973.1,25239.1,10.69,BULL_CALL,24950.0,25150.0,146.9,54.3,92.6,75,6945.0,107.4,8055.0,104.4,7950.6,1,71361.11000000002,Candidate A,10D Breakout ATM Debit Spread (W200),1
2025-09-16,2025-09-23,2025,25239.1,25169.5,10.4,BULL_CALL,25250.0,25450.0,149.05,60.15,88.9,75,6667.5,-88.9,-6667.5,61.32,-6728.82,0,64632.290000000015,Candidate A,10D Breakout ATM Debit Spread (W200),1
2025-09-25,2025-09-30,2025,24890.85,24611.1,10.52,BEAR_PUT,24900.0,24700.0,66.95,21.35,45.6,75,3420.0,154.4,11580.0,96.7,11483.3,1,76115.59000000001,Candidate A,10D Breakout ATM Debit Spread (W200),1
2025-10-09,2025-10-14,2025,25181.8,25145.5,10.31,BULL_CALL,25200.0,25400.0,91.15,21.45,69.7,75,5227.5,-69.7,-5227.5,54.01,-5281.51,0,70834.08000000002,Candidate A,10D Breakout ATM Debit Spread (W200),1
2025-10-15,2025-10-20,2025,25323.55,25843.15,11.16,BULL_CALL,25300.0,25500.0,153.7,50.05,103.65,75,7773.75,96.35,7226.25,150.55,7075.7,1,77909.78000000001,Candidate A,10D Breakout ATM Debit Spread (W200),1
2025-10-29,2025-11-04,2025,26053.9,25597.65,11.95,BULL_CALL,26050.0,26250.0,189.9,91.15,98.75,75,7406.25,-98.75,-7406.25,66.92,-7473.17,0,70436.61000000002,Candidate A,10D Breakout ATM Debit Spread (W200),1
2025-11-04,2025-11-11,2025,25597.65,25694.95,12.67,BEAR_PUT,25600.0,25400.0,125.9,58.35,67.55,75,5066.25,-67.55,-5066.25,60.03,-5126.28,0,65310.330000000016,Candidate A,10D Breakout ATM Debit Spread (W200),1
2025-11-14,2025-11-18,2025,25910.05,25910.05,12.16,BULL_CALL,25900.0,26100.0,112.05,40.8,71.25,75,5343.75,-61.2,-4590.0,58.68,-4648.68,0,60661.650000000016,Candidate A,10D Breakout ATM Debit Spread (W200),1
2025-11-19,2025-11-25,2025,26052.65,25884.8,12.1,BULL_CALL,26050.0,26250.0,154.55,67.8,86.75,75,6506.25,-86.75,-6506.25,62.49,-6568.74,0,54092.91000000002,Candidate A,10D Breakout ATM Debit Spread (W200),1
2025-11-26,2025-12-02,2025,26205.3,26032.2,12.24,BULL_CALL,26200.0,26400.0,146.5,58.6,87.9,75,6592.5,-87.9,-6592.5,61.02,-6653.52,0,47439.390000000014,Candidate A,10D Breakout ATM Debit Spread (W200),1
2025-12-09,2025-12-16,2025,25839.65,25860.1,11.13,BEAR_PUT,25850.0,25650.0,118.55,50.65,67.9,75,5092.5,-67.9,-5092.5,58.77,-5151.27,0,42288.12000000001,Candidate A,10D Breakout ATM Debit Spread (W200),1
2026-01-02,2026-01-06,2026,26328.55,26178.7,9.19,BULL_CALL,26350.0,26550.0,54.9,7.2,47.7,65,3100.5,-47.7,-3100.5,50.16,-3150.66,0,39137.46000000001,Candidate A,10D Breakout ATM Debit Spread (W200),1
2026-01-08,2026-01-13,2026,25876.85,25732.3,9.95,BEAR_PUT,25900.0,25700.0,86.7,27.45,59.25,65,3851.25,108.45,7049.25,73.61,6975.64,1,46113.100000000006,Candidate A,10D Breakout ATM Debit Spread (W200),1
2026-01-14,2026-01-20,2026,25665.6,25232.5,11.2,BEAR_PUT,25650.0,25450.0,107.85,45.05,62.8,65,4082.0,137.2,8918.0,114.54,8803.46,1,54916.560000000005,Candidate A,10D Breakout ATM Debit Spread (W200),1
2026-02-03,2026-02-10,2026,25727.55,25935.15,13.87,BULL_CALL,25750.0,25950.0,194.45,111.05,83.4,65,5421.0,101.75,6613.75,88.69,6525.06,1,61441.62,Candidate A,10D Breakout ATM Debit Spread (W200),1
2026-02-19,2026-02-24,2026,25454.35,25424.65,12.22,BEAR_PUT,25450.0,25250.0,138.55,73.2,65.35,65,4247.75,-40.0,-2600.0,63.4,-2663.4,0,58778.22,Candidate A,10D Breakout ATM Debit Spread (W200),1
2026-02-24,2026-03-02,2026,25424.65,24865.7,14.17,BEAR_PUT,25400.0,25200.0,149.6,84.55,65.05,65,4228.25,134.95,8771.75,138.77,8632.98,1,67411.2,Candidate A,10D Breakout ATM Debit Spread (W200),1
2026-03-06,2026-03-10,2026,24450.45,24261.6,17.86,BEAR_PUT,24450.0,24250.0,228.45,153.05,75.4,65,4901.0,113.0,7345.0,94.8,7250.2,1,74661.4,Candidate A,10D Breakout ATM Debit Spread (W200),1
2026-03-11,2026-03-17,2026,23866.85,23581.15,18.91,BEAR_PUT,23850.0,23650.0,275.65,200.35,75.3,65,4894.5,124.7,8105.5,113.87,7991.63,1,82653.03,Candidate A,10D Breakout ATM Debit Spread (W200),1
2026-03-19,2026-03-24,2026,23002.15,22912.4,18.72,BEAR_PUT,23000.0,22800.0,254.2,179.6,74.6,65,4849.0,13.0,845.0,86.52,758.48,1,83411.51,Candidate A,10D Breakout ATM Debit Spread (W200),1
2026-04-15,2026-04-21,2026,24231.3,24576.6,20.5,BULL_CALL,24250.0,24450.0,210.25,118.25,92.0,65,5980.0,108.0,7020.0,111.87,6908.13,1,90319.64,Candidate A,10D Breakout ATM Debit Spread (W200),1
2026-05-29,2026-06-02,2026,23547.75,23483.55,14.98,BEAR_PUT,23550.0,23350.0,76.3,30.55,45.75,65,2973.75,20.7,1345.5,61.39,1284.11,1,91603.75,Candidate A,10D Breakout ATM Debit Spread (W200),1
2026-06-05,2026-06-09,2026,23366.7,23242.1,15.89,BEAR_PUT,23350.0,23150.0,107.1,42.6,64.5,65,4192.5,43.4,2821.0,68.84,2752.16,1,94355.91,Candidate A,10D Breakout ATM Debit Spread (W200),1
2026-06-12,2026-06-16,2026,23622.9,23989.15,15.61,BULL_CALL,23600.0,23800.0,166.6,76.75,89.85,65,5840.25,110.15,7159.75,115.71,7044.04,1,101399.95,Candidate A,10D Breakout ATM Debit Spread (W200),1
2026-07-02,2026-07-07,2026,24175.7,24398.7,13.24,BULL_CALL,24200.0,24400.0,108.25,32.3,75.95,65,4936.75,122.75,7978.75,78.69,7900.06,1,109300.01,Candidate A,10D Breakout ATM Debit Spread (W200),1
2026-07-23,2026-07-28,2026,23869.6,23985.35,13.29,BEAR_PUT,23850.0,23650.0,116.05,48.85,67.2,65,4368.0,-67.2,-4368.0,56.94,-4424.94,0,104875.06999999999,Candidate A,10D Breakout ATM Debit Spread (W200),1
2026-07-31,2026-08-04,2026,24383.6,24614.9,12.16,BULL_CALL,24400.0,24600.0,77.85,14.8,63.05,65,4098.25,136.95,8901.75,78.17,8823.58,1,113698.65,Candidate A,10D Breakout ATM Debit Spread (W200),1
2026-08-14,2026-08-18,2026,24366.0,24154.9,11.42,BEAR_PUT,24350.0,24150.0,51.65,12.3,39.35,65,2557.75,155.75,10123.75,73.91,10049.84,1,123748.48999999999,Candidate A,10D Breakout ATM Debit Spread (W200),1
2026-09-01,2026-09-08,2026,24055.8,23635.1,11.19,BEAR_PUT,24050.0,23850.0,154.4,70.45,83.95,65,5456.75,116.05,7543.25,118.63,7424.62,1,131173.11,Candidate A,10D Breakout ATM Debit Spread (W200),1
2019-03-28,2019-04-04,2019,11570.0,11598.0,17.05,BULL_CALL,11600.0,11850.0,93.3,14.45,78.85,75,5913.75,-78.85,-5913.75,52.86,-5966.61,0,-5966.61,Candidate B,"10D Breakout Convex OTM Debit Spread (W250, Off50)",0
2019-05-24,2019-05-30,2019,11844.1,11945.9,19.41,BULL_CALL,11900.0,12150.0,71.85,13.05,58.8,75,4410.0,-12.9,-967.5,58.08,-1025.58,0,-6992.19,Candidate B,"10D Breakout Convex OTM Debit Spread (W250, Off50)",0
2019-05-30,2019-06-06,2019,11945.9,11843.75,16.41,BULL_CALL,12000.0,12250.0,63.1,8.75,54.35,75,4076.25,-54.35,-4076.25,50.94,-4127.19,0,-11119.38,Candidate B,"10D Breakout Convex OTM Debit Spread (W250, Off50)",0
2019-06-14,2019-06-20,2019,11823.3,11831.75,13.66,BEAR_PUT,11750.0,11500.0,35.25,5.5,29.75,75,2231.25,-29.75,-2231.25,49.34,-2280.59,0,-13399.97,Candidate B,"10D Breakout Convex OTM Debit Spread (W250, Off50)",0
2019-07-01,2019-07-04,2019,11865.6,11946.75,14.95,BULL_CALL,11900.0,12150.0,47.8,1.5,46.3,75,3472.5,0.45,33.75,56.02,-22.27,0,-13422.24,Candidate B,"10D Breakout Convex OTM Debit Spread (W250, Off50)",0
2019-07-08,2019-07-11,2019,11558.6,11582.9,13.07,BEAR_PUT,11500.0,11250.0,36.7,5.2,31.5,75,2362.5,-31.5,-2362.5,49.38,-2411.88,0,-15834.119999999999,Candidate B,"10D Breakout Convex OTM Debit Spread (W250, Off50)",0
2019-07-19,2019-07-25,2019,11419.25,11252.15,11.75,BEAR_PUT,11350.0,11100.0,40.15,7.7,32.45,75,2433.75,65.4,4905.0,63.28,4841.72,1,-10992.399999999998,Candidate B,"10D Breakout Convex OTM Debit Spread (W250, Off50)",0
2019-07-29,2019-08-01,2019,11189.2,10980.0,12.13,BEAR_PUT,11150.0,10900.0,35.0,3.4,31.6,75,2370.0,138.4,10380.0,72.62,10307.38,1,-685.0199999999986,Candidate B,"10D Breakout Convex OTM Debit Spread (W250, Off50)",0
2019-08-01,2019-08-08,2019,10980.0,11032.45,13.59,BEAR_PUT,10950.0,10700.0,59.5,16.75,42.75,75,3206.25,-42.75,-3206.25,51.5,-3257.75,0,-3942.7699999999986,Candidate B,"10D Breakout Convex OTM Debit Spread (W250, Off50)",0
2019-08-22,2019-08-29,2019,10741.35,10948.3,17.02,BEAR_PUT,10700.0,10450.0,84.65,20.55,64.1,75,4807.5,-64.1,-4807.5,53.02,-4860.52,0,-8803.289999999999,Candidate B,"10D Breakout Convex OTM Debit Spread (W250, Off50)",0
2019-09-13,2019-09-19,2019,11075.9,10704.8,14.9,BULL_CALL,11150.0,11400.0,40.1,1.2,38.9,75,2917.5,-38.9,-2917.5,49.18,-2966.68,0,-11769.97,Candidate B,"10D Breakout Convex OTM Debit Spread (W250, Off50)",0
2019-09-19,2019-09-26,2019,10704.8,11571.2,15.35,BEAR_PUT,10650.0,10400.0,63.4,12.35,51.05,75,3828.75,-51.05,-3828.75,51.28,-3880.03,0,-15650.0,Candidate B,"10D Breakout Convex OTM Debit Spread (W250, Off50)",0
2019-10-07,2019-10-10,2019,11126.4,11234.55,17.58,BEAR_PUT,11100.0,10850.0,47.05,6.0,41.05,75,3078.75,-41.05,-3078.75,49.94,-3128.69,0,-18778.69,Candidate B,"10D Breakout Convex OTM Debit Spread (W250, Off50)",0
2019-10-17,2019-10-24,2019,11586.35,11582.6,16.36,BULL_CALL,11650.0,11900.0,57.1,7.65,49.45,75,3708.75,-49.45,-3708.75,50.56,-3759.31,0,-22538.0,Candidate B,"10D Breakout Convex OTM Debit Spread (W250, Off50)",0
2019-10-29,2019-10-31,2019,11786.85,11877.45,15.32,BULL_CALL,11850.0,12100.0,30.3,2.1,28.2,75,2115.0,-0.75,-56.25,52.59,-108.84,0,-22646.84,Candidate B,"10D Breakout Convex OTM Debit Spread (W250, Off50)",0
2019-11-25,2019-11-28,2019,12073.75,12151.15,14.87,BULL_CALL,12100.0,12350.0,56.4,3.15,53.25,75,3993.75,-2.1,-157.5,57.18,-214.68,0,-22861.52,Candidate B,"10D Breakout Convex OTM Debit Spread (W250, Off50)",0
2019-12-10,2019-12-12,2019,11856.8,11971.8,14.6,BEAR_PUT,11800.0,11550.0,18.35,1.55,16.8,75,1260.0,-16.8,-1260.0,48.2,-1308.2,0,-24169.72,Candidate B,"10D Breakout Convex OTM Debit Spread (W250, Off50)",0
2019-12-13,2019-12-19,2019,12086.7,12259.7,13.35,BULL_CALL,12150.0,12400.0,56.7,7.15,49.55,75,3716.25,60.15,4511.25,65.64,4445.61,1,-19724.11,Candidate B,"10D Breakout Convex OTM Debit Spread (W250, Off50)",0
2020-01-02,2020-01-09,2020,12282.2,12215.9,11.6,BULL_CALL,12350.0,12600.0,37.5,1.95,35.55,75,2666.25,-35.55,-2666.25,49.12,-2715.37,0,-22439.48,Candidate B,"10D Breakout Convex OTM Debit Spread (W250, Off50)",0
2020-01-13,2020-01-16,2020,12329.55,12355.5,14.08,BULL_CALL,12400.0,12650.0,27.65,1.15,26.5,75,1987.5,-26.5,-1987.5,48.59,-2036.09,0,-24475.57,Candidate B,"10D Breakout Convex OTM Debit Spread (W250, Off50)",0
2020-01-28,2020-01-30,2020,12055.8,12035.8,17.18,BEAR_PUT,12000.0,11750.0,28.5,3.1,25.4,75,1905.0,-25.4,-1905.0,48.81,-1953.81,0,-26429.38,Candidate B,"10D Breakout Convex OTM Debit Spread (W250, Off50)",0
