trade_id,strategy,underlying,entry_date,expiry_date,spot_entry,spot_settle,atm_strike,lot_size,margin_required,net_credit_pts,max_loss_pts,gross_pnl,brokerage,stt,exchange_charges,gst,sebi_stamp,slippage,total_costs,net_pnl,exit_reason,is_winner,contracts_json,year,year_month
ATM_STRADDLE_2020-04-13_2020-04-16,ATM_STRADDLE,NIFTY,2020-04-13,2020-04-16,6250.0,8992.8,6250.0,75,140000.0,1538.6,3846.5,-90315.0,80.0,72.12,160.55,43.36,6.49,150.0,512.52,-90827.52,EXPIRY,False,"['short_ce:6250.0CE@1462.2->2742.7999999999993', 'short_pe:6250.0PE@76.4->0.0']",2020,2020-04
ATM_STRADDLE_2020-04-17_2020-04-23,ATM_STRADDLE,NIFTY,2020-04-17,2020-04-23,6150.0,9313.9,6150.0,75,140000.0,1682.5,4206.25,-111105.0,80.0,78.87,181.74,47.18,7.48,150.0,545.27,-111650.27,EXPIRY,False,"['short_ce:6150.0CE@1587.3->3163.8999999999996', 'short_pe:6150.0PE@95.2->0.0']",2020,2020-04
ATM_STRADDLE_2020-04-24_2020-04-30,ATM_STRADDLE,NIFTY,2020-04-24,2020-04-30,6450.0,9859.9,6450.0,75,140000.0,1588.15,3970.38,-136631.25,80.0,74.44,187.43,48.2,8.05,150.0,548.12,-137179.37,EXPIRY,False,"['short_ce:6450.0CE@1394.65->3409.8999999999996', 'short_pe:6450.0PE@193.5->0.0']",2020,2020-04
ATM_STRADDLE_2020-05-04_2020-05-07,ATM_STRADDLE,NIFTY,2020-05-04,2020-05-07,6150.0,9199.05,6150.0,75,140000.0,1826.2,4565.5,-91713.75,80.0,85.6,182.82,47.37,7.23,150.0,553.02,-92266.77,EXPIRY,False,"['short_ce:6150.0CE@1666.3->3049.0499999999993', 'short_pe:6150.0PE@159.9->0.0']",2020,2020-05
ATM_STRADDLE_2020-05-08_2020-05-14,ATM_STRADDLE,NIFTY,2020-05-08,2020-05-14,6250.0,9142.75,6250.0,75,140000.0,1845.1,4612.75,-78573.75,80.0,86.49,177.67,46.44,6.86,150.0,547.47,-79121.22,EXPIRY,False,"['short_ce:6250.0CE@1629.75->2892.75', 'short_pe:6250.0PE@215.35->0.0']",2020,2020-05
ATM_STRADDLE_2020-05-15_2020-05-21,ATM_STRADDLE,NIFTY,2020-05-15,2020-05-21,6250.0,9106.25,6250.0,75,140000.0,1917.05,4792.62,-70440.0,80.0,89.86,179.0,46.68,6.78,150.0,552.33,-70992.33,EXPIRY,False,"['short_ce:6250.0CE@1669.35->2856.25', 'short_pe:6250.0PE@247.7->0.0']",2020,2020-05
ATM_STRADDLE_2020-05-22_2020-05-28,ATM_STRADDLE,NIFTY,2020-05-22,2020-05-28,6250.0,9490.1,6250.0,75,140000.0,1986.2,4965.5,-94042.5,80.0,93.1,195.99,49.75,7.68,150.0,576.52,-94619.02,EXPIRY,False,"['short_ce:6250.0CE@1707.55->3240.1000000000004', 'short_pe:6250.0PE@278.65->0.0']",2020,2020-05
ATM_STRADDLE_2020-05-29_2020-06-04,ATM_STRADDLE,NIFTY,2020-05-29,2020-06-04,6750.0,10029.1,6750.0,75,140000.0,2516.05,6290.12,-57228.75,80.0,117.94,217.32,53.6,7.81,150.0,626.67,-57855.42,EXPIRY,False,"['short_ce:6750.0CE@2044.3->3279.1000000000004', 'short_pe:6750.0PE@471.75->0.0']",2020,2020-05
ATM_STRADDLE_2020-06-05_2020-06-11,ATM_STRADDLE,NIFTY,2020-06-05,2020-06-11,7600.0,9902.0,7600.0,75,140000.0,2143.9,5359.75,-11857.5,80.0,100.5,166.72,44.47,5.51,150.0,547.2,-12404.7,EXPIRY,False,"['short_ce:7600.0CE@2141.9->2302.0', 'short_pe:7600.0PE@2.0->0.0']",2020,2020-06
ATM_STRADDLE_2020-06-12_2020-06-18,ATM_STRADDLE,NIFTY,2020-06-12,2020-06-18,7600.0,10091.65,7600.0,75,140000.0,2558.75,6396.88,5032.5,80.0,119.94,189.39,48.56,5.98,150.0,593.87,4438.63,EXPIRY,True,"['short_ce:7600.0CE@2011.35->2491.6499999999996', 'short_pe:7600.0PE@547.4->0.0']",2020,2020-06
ATM_STRADDLE_2020-06-19_2020-06-25,ATM_STRADDLE,NIFTY,2020-06-19,2020-06-25,4700.0,10288.9,4700.0,75,140000.0,3850.65,9626.62,-130368.75,80.0,180.5,353.98,78.24,13.28,150.0,856.01,-131224.76,EXPIRY,False,"['short_ce:4700.0CE@3758.6->5588.9', 'short_pe:4700.0PE@92.05->0.0']",2020,2020-06
ATM_STRADDLE_2020-06-26_2020-07-02,ATM_STRADDLE,NIFTY,2020-06-26,2020-07-02,7600.0,10551.7,7600.0,75,140000.0,1641.7,4104.25,-98250.0,80.0,76.95,172.25,45.47,6.99,150.0,531.66,-98781.66,EXPIRY,False,"['short_ce:7600.0CE@1456.75->2951.7000000000007', 'short_pe:7600.0PE@184.95->0.0']",2020,2020-06
ATM_STRADDLE_2020-07-03_2020-07-09,ATM_STRADDLE,NIFTY,2020-07-03,2020-07-09,7350.0,10813.45,7350.0,75,140000.0,1847.7,4619.25,-121181.25,80.0,86.61,199.17,50.32,8.19,150.0,574.29,-121755.54,EXPIRY,False,"['short_ce:7350.0CE@1687.6->3463.4500000000007', 'short_pe:7350.0PE@160.1->0.0']",2020,2020-07
ATM_STRADDLE_2020-07-10_2020-07-16,ATM_STRADDLE,NIFTY,2020-07-10,2020-07-16,7350.0,10739.95,7350.0,75,140000.0,1909.25,4773.12,-111052.5,80.0,89.5,198.72,50.24,8.02,150.0,576.48,-111628.98,EXPIRY,False,"['short_ce:7350.0CE@1722.0->3389.9500000000007', 'short_pe:7350.0PE@187.25->0.0']",2020,2020-07
ATM_STRADDLE_2020-07-17_2020-07-23,ATM_STRADDLE,NIFTY,2020-07-17,2020-07-23,7700.0,11215.45,7700.0,75,140000.0,1916.55,4791.38,-119917.5,80.0,89.84,203.7,51.14,8.32,150.0,582.99,-120500.49,EXPIRY,False,"['short_ce:7700.0CE@1695.6->3515.4500000000007', 'short_pe:7700.0PE@220.95->0.0']",2020,2020-07
ATM_STRADDLE_2020-07-24_2020-07-30,ATM_STRADDLE,NIFTY,2020-07-24,2020-07-30,7350.0,11102.15,7350.0,75,140000.0,2028.35,5070.88,-129285.0,80.0,95.08,216.77,53.5,8.88,150.0,604.22,-129889.22,EXPIRY,False,"['short_ce:7350.0CE@1788.8->3752.1499999999996', 'short_pe:7350.0PE@239.55->0.0']",2020,2020-07
ATM_STRADDLE_2020-07-31_2020-08-06,ATM_STRADDLE,NIFTY,2020-07-31,2020-08-06,8350.0,11200.15,8350.0,75,140000.0,1656.8,4142.0,-89501.25,80.0,77.66,169.01,44.88,6.75,150.0,528.31,-90029.56,EXPIRY,False,"['short_ce:8350.0CE@1588.45->2850.1499999999996', 'short_pe:8350.0PE@68.35->0.0']",2020,2020-07
ATM_STRADDLE_2020-08-07_2020-08-13,ATM_STRADDLE,NIFTY,2020-08-07,2020-08-13,8350.0,11300.45,8350.0,75,140000.0,1694.8,4237.0,-94173.75,80.0,79.44,174.2,45.82,6.99,150.0,536.45,-94710.2,EXPIRY,False,"['short_ce:8350.0CE@1611.25->2950.4500000000007', 'short_pe:8350.0PE@83.55->0.0']",2020,2020-08
ATM_STRADDLE_2020-08-14_2020-08-20,ATM_STRADDLE,NIFTY,2020-08-14,2020-08-20,8750.0,11312.2,8750.0,75,140000.0,1653.1,4132.75,-68182.5,80.0,77.49,158.07,42.91,6.08,150.0,514.55,-68697.05,EXPIRY,False,"['short_ce:8750.0CE@1533.1->2562.2000000000007', 'short_pe:8750.0PE@120.0->0.0']",2020,2020-08
ATM_STRADDLE_2020-08-21_2020-08-27,ATM_STRADDLE,NIFTY,2020-08-21,2020-08-27,8150.0,11559.25,8150.0,75,140000.0,2087.25,5218.12,-99150.0,80.0,97.84,206.12,51.58,8.08,150.0,593.62,-99743.62,EXPIRY,False,"['short_ce:8150.0CE@1763.15->3409.25', 'short_pe:8150.0PE@324.1->0.0']",2020,2020-08
ATM_STRADDLE_2020-08-28_2020-09-03,ATM_STRADDLE,NIFTY,2020-08-28,2020-09-03,9200.0,11527.45,9200.0,75,140000.0,1684.7,4211.75,-48206.25,80.0,78.97,150.46,41.54,5.54,150.0,506.5,-48712.75,EXPIRY,False,"['short_ce:9200.0CE@1555.2->2327.4500000000007', 'short_pe:9200.0PE@129.5->0.0']",2020,2020-08
ATM_STRADDLE_2020-09-04_2020-09-10,ATM_STRADDLE,NIFTY,2020-09-04,2020-09-10,9250.0,11449.25,9250.0,75,140000.0,1784.15,4460.38,-31132.5,80.0,83.63,149.38,41.34,5.25,150.0,509.6,-31642.1,EXPIRY,False,"['short_ce:9250.0CE@1686.55->2199.25', 'short_pe:9250.0PE@97.6->0.0']",2020,2020-09
ATM_STRADDLE_2020-09-11_2020-09-17,ATM_STRADDLE,NIFTY,2020-09-11,2020-09-17,9400.0,11516.1,9400.0,75,140000.0,1678.9,4197.25,-32790.0,80.0,78.7,142.31,40.07,5.05,150.0,496.12,-33286.12,EXPIRY,False,"['short_ce:9400.0CE@1547.15->2116.1000000000004', 'short_pe:9400.0PE@131.75->0.0']",2020,2020-09
ATM_STRADDLE_2020-09-18_2020-09-24,ATM_STRADDLE,NIFTY,2020-09-18,2020-09-24,5300.0,10805.55,5300.0,75,140000.0,2831.4,7078.5,-200561.25,80.0,132.72,312.64,70.79,13.01,150.0,759.16,-201320.41,EXPIRY,False,"['short_ce:5300.0CE@2830.8->5505.549999999999', 'short_pe:5300.0PE@0.6->0.0']",2020,2020-09
ATM_STRADDLE_2020-09-25_2020-10-01,ATM_STRADDLE,NIFTY,2020-09-25,2020-10-01,9550.0,11416.95,9550.0,75,140000.0,1790.9,4477.25,-5703.75,80.0,83.95,137.17,39.14,4.47,150.0,494.73,-6198.48,EXPIRY,False,"['short_ce:9550.0CE@1693.15->1866.9500000000007', 'short_pe:9550.0PE@97.75->0.0']",2020,2020-09
ATM_STRADDLE_2020-10-05_2020-10-08,ATM_STRADDLE,NIFTY,2020-10-05,2020-10-08,9550.0,11834.6,9550.0,75,140000.0,1281.1,3202.75,-75262.5,80.0,60.05,133.71,38.52,5.41,150.0,467.69,-75730.19,EXPIRY,False,"['short_ce:9550.0CE@1275.25->2284.6000000000004', 'short_pe:9550.0PE@5.85->0.0']",2020,2020-10
ATM_STRADDLE_2020-10-09_2020-10-15,ATM_STRADDLE,NIFTY,2020-10-09,2020-10-15,9350.0,11680.35,9350.0,75,140000.0,1493.35,3733.38,-62775.0,80.0,70.0,143.39,40.26,5.53,150.0,489.18,-63264.18,EXPIRY,False,"['short_ce:9350.0CE@1484.6->2330.3500000000004', 'short_pe:9350.0PE@8.75->0.0']",2020,2020-10
ATM_STRADDLE_2020-10-16_2020-10-22,ATM_STRADDLE,NIFTY,2020-10-16,2020-10-22,9400.0,11896.45,9400.0,75,140000.0,1475.75,3689.38,-76552.5,80.0,69.18,148.96,41.27,5.91,150.0,495.31,-77047.81,EXPIRY,False,"['short_ce:9400.0CE@1454.25->2496.4500000000007', 'short_pe:9400.0PE@21.5->0.0']",2020,2020-10
ATM_STRADDLE_2020-10-23_2020-10-29,ATM_STRADDLE,NIFTY,2020-10-23,2020-10-29,9950.0,11670.8,9950.0,75,140000.0,1532.45,3831.12,-14126.25,80.0,71.83,122.0,36.4,4.12,150.0,464.35,-14590.6,EXPIRY,False,"['short_ce:9950.0CE@1526.1->1720.7999999999993', 'short_pe:9950.0PE@6.35->0.0']",2020,2020-10
ATM_STRADDLE_2020-10-30_2020-11-05,ATM_STRADDLE,NIFTY,2020-10-30,2020-11-05,10050.0,12120.3,10050.0,75,140000.0,1775.15,4437.88,-22136.25,80.0,83.21,144.2,40.41,4.95,150.0,502.77,-22639.02,EXPIRY,False,"['short_ce:10050.0CE@1662.85->2070.2999999999993', 'short_pe:10050.0PE@112.3->0.0']",2020,2020-10
ATM_STRADDLE_2020-11-06_2020-11-12,ATM_STRADDLE,NIFTY,2020-11-06,2020-11-12,9450.0,12690.8,9450.0,75,140000.0,1546.1,3865.25,-127102.5,80.0,72.47,179.51,46.78,7.65,150.0,536.41,-127638.91,EXPIRY,False,"['short_ce:9450.0CE@1476.0->3240.7999999999993', 'short_pe:9450.0PE@70.1->0.0']",2020,2020-11
ATM_STRADDLE_2020-11-13_2020-11-19,ATM_STRADDLE,NIFTY,2020-11-13,2020-11-19,9350.0,12771.7,9350.0,75,140000.0,1657.3,4143.25,-132330.0,80.0,77.69,190.46,48.75,8.08,150.0,554.98,-132884.98,EXPIRY,False,"['short_ce:9350.0CE@1584.9->3421.7000000000007', 'short_pe:9350.0PE@72.4->0.0']",2020,2020-11
ATM_STRADDLE_2020-11-20_2020-11-26,ATM_STRADDLE,NIFTY,2020-11-20,2020-11-26,9450.0,12987.0,9450.0,75,140000.0,1524.6,3811.5,-150930.0,80.0,71.47,189.81,48.63,8.34,150.0,548.25,-151478.25,EXPIRY,False,"['short_ce:9450.0CE@1522.6->3537.0', 'short_pe:9450.0PE@2.0->0.0']",2020,2020-11
ATM_STRADDLE_2020-11-27_2020-12-03,ATM_STRADDLE,NIFTY,2020-11-27,2020-12-03,10100.0,13133.9,10100.0,75,140000.0,1623.6,4059.0,-105772.5,80.0,76.11,174.66,45.9,7.18,150.0,533.84,-106306.34,EXPIRY,False,"['short_ce:10100.0CE@1502.8->3033.8999999999996', 'short_pe:10100.0PE@120.8->0.0']",2020,2020-11
ATM_STRADDLE_2020-12-04_2020-12-10,ATM_STRADDLE,NIFTY,2020-12-04,2020-12-10,10250.0,13478.3,10250.0,75,140000.0,1678.85,4197.12,-116208.75,80.0,78.7,184.02,47.59,7.63,150.0,547.94,-116756.69,EXPIRY,False,"['short_ce:10250.0CE@1584.7->3228.2999999999993', 'short_pe:10250.0PE@94.15->0.0']",2020,2020-12
ATM_STRADDLE_2020-12-11_2020-12-17,ATM_STRADDLE,NIFTY,2020-12-11,2020-12-17,10750.0,13740.7,10750.0,75,140000.0,1439.45,3598.62,-116343.75,80.0,67.47,166.13,44.36,7.06,150.0,515.03,-116858.78,EXPIRY,False,"['short_ce:10750.0CE@1220.4->2990.7000000000007', 'short_pe:10750.0PE@219.05->0.0']",2020,2020-12
ATM_STRADDLE_2020-12-18_2020-12-24,ATM_STRADDLE,NIFTY,2020-12-18,2020-12-24,10450.0,13749.25,10450.0,75,140000.0,1741.6,4354.0,-116823.75,80.0,81.64,189.03,48.49,7.8,150.0,556.96,-117380.71,EXPIRY,False,"['short_ce:10450.0CE@1628.0->3299.25', 'short_pe:10450.0PE@113.6->0.0']",2020,2020-12
ATM_STRADDLE_2020-12-28_2020-12-31,ATM_STRADDLE,NIFTY,2020-12-28,2020-12-31,9350.0,13981.75,9350.0,75,140000.0,1873.75,4684.38,-206850.0,80.0,87.83,243.96,58.4,10.91,150.0,631.1,-207481.1,EXPIRY,False,"['short_ce:9350.0CE@1714.35->4631.75', 'short_pe:9350.0PE@159.4->0.0']",2020,2020-12
ATM_STRADDLE_2021-01-01_2021-01-07,ATM_STRADDLE,NIFTY,2021-01-01,2021-01-07,10750.0,14137.35,10750.0,75,140000.0,1694.7,4236.75,-126948.75,80.0,79.44,190.58,48.77,8.0,150.0,556.79,-127505.54,EXPIRY,False,"['short_ce:10750.0CE@1567.55->3387.3500000000004', 'short_pe:10750.0PE@127.15->0.0']",2021,2021-01
ATM_STRADDLE_2021-01-08_2021-01-14,ATM_STRADDLE,NIFTY,2021-01-08,2021-01-14,11350.0,14595.6,11350.0,75,140000.0,1713.15,4282.88,-114933.75,80.0,80.3,185.95,47.94,7.67,150.0,551.87,-115485.62,EXPIRY,False,"['short_ce:11350.0CE@1563.8->3245.6000000000004', 'short_pe:11350.0PE@149.35->0.0']",2021,2021-01
ATM_STRADDLE_2021-01-15_2021-01-21,ATM_STRADDLE,NIFTY,2021-01-15,2021-01-21,11350.0,14590.35,11350.0,75,140000.0,1760.05,4400.12,-111022.5,80.0,82.5,187.52,48.22,7.67,150.0,555.9,-111578.4,EXPIRY,False,"['short_ce:11350.0CE@1627.5->3240.3500000000004', 'short_pe:11350.0PE@132.55->0.0']",2021,2021-01
ATM_STRADDLE_2021-01-22_2021-01-28,ATM_STRADDLE,NIFTY,2021-01-22,2021-01-28,10250.0,13817.55,10250.0,75,140000.0,4148.8,10372.0,43593.75,80.0,194.47,289.36,66.59,8.61,150.0,789.03,42804.72,EXPIRY,True,"['short_ce:10250.0CE@3975.0->3567.5499999999993', 'short_pe:10250.0PE@173.8->0.0']",2021,2021-01
ATM_STRADDLE_2021-01-29_2021-02-04,ATM_STRADDLE,NIFTY,2021-01-29,2021-02-04,12350.0,14895.65,12350.0,75,140000.0,1450.55,3626.38,-82132.5,80.0,67.99,149.86,41.43,6.03,150.0,495.31,-82627.81,EXPIRY,False,"['short_ce:12350.0CE@1156.0->2545.6499999999996', 'short_pe:12350.0PE@294.55->0.0']",2021,2021-01
ATM_STRADDLE_2021-02-05_2021-02-11,ATM_STRADDLE,NIFTY,2021-02-05,2021-02-11,12350.0,15173.3,12350.0,75,140000.0,1620.8,4052.0,-90187.5,80.0,75.98,166.65,44.46,6.69,150.0,523.77,-90711.27,EXPIRY,False,"['short_ce:12350.0CE@1413.45->2823.2999999999993', 'short_pe:12350.0PE@207.35->0.0']",2021,2021-02
ATM_STRADDLE_2021-02-12_2021-02-18,ATM_STRADDLE,NIFTY,2021-02-12,2021-02-18,11950.0,15118.95,11950.0,75,140000.0,1709.3,4273.25,-109473.75,80.0,80.12,182.93,47.39,7.5,150.0,547.95,-110021.7,EXPIRY,False,"['short_ce:11950.0CE@1579.0->3168.9500000000007', 'short_pe:11950.0PE@130.3->0.0']",2021,2021-02
ATM_STRADDLE_2021-02-19_2021-02-25,ATM_STRADDLE,NIFTY,2021-02-19,2021-02-25,11550.0,15097.35,11550.0,75,140000.0,1961.6,4904.0,-118931.25,80.0,91.95,206.59,51.66,8.39,150.0,588.59,-119519.84,EXPIRY,False,"['short_ce:11550.0CE@1751.75->3547.3500000000004', 'short_pe:11550.0PE@209.85->0.0']",2021,2021-02
ATM_STRADDLE_2021-02-26_2021-03-04,ATM_STRADDLE,NIFTY,2021-02-26,2021-03-04,12300.0,15080.75,12300.0,75,140000.0,1687.95,4219.88,-81960.0,80.0,79.12,167.58,44.62,6.59,150.0,527.91,-82487.91,EXPIRY,False,"['short_ce:12300.0CE@1686.8->2780.75', 'short_pe:12300.0PE@1.15->0.0']",2021,2021-02
ATM_STRADDLE_2021-03-05_2021-03-10,ATM_STRADDLE,NIFTY,2021-03-05,2021-03-10,12850.0,15174.8,12850.0,75,140000.0,1719.4,4298.5,-45405.0,80.0,80.6,151.66,41.75,5.53,150.0,509.54,-45914.54,EXPIRY,False,"['short_ce:12850.0CE@1543.2->2324.7999999999993', 'short_pe:12850.0PE@176.2->0.0']",2021,2021-03
ATM_STRADDLE_2021-03-12_2021-03-18,ATM_STRADDLE,NIFTY,2021-03-12,2021-03-18,12850.0,14557.85,12850.0,75,140000.0,1651.2,4128.0,-4248.75,80.0,77.4,125.96,37.12,4.09,150.0,474.58,-4723.33,EXPIRY,False,"['short_ce:12850.0CE@1645.25->1707.8500000000004', 'short_pe:12850.0PE@5.95->0.0']",2021,2021-03
ATM_STRADDLE_2021-03-19_2021-03-25,ATM_STRADDLE,NIFTY,2021-03-19,2021-03-25,8000.0,14324.9,8000.0,75,140000.0,6820.55,17051.38,37173.75,80.0,319.71,492.95,103.31,15.22,150.0,1161.19,36012.56,EXPIRY,True,"['short_ce:8000.0CE@6820.0->6324.9', 'short_pe:8000.0PE@0.55->0.0']",2021,2021-03
ATM_STRADDLE_2021-03-26_2021-04-01,ATM_STRADDLE,NIFTY,2021-03-26,2021-04-01,16350.0,14867.35,16350.0,75,140000.0,1814.3,4535.75,24873.75,80.0,85.05,123.64,36.7,3.58,150.0,478.96,24394.79,EXPIRY,True,"['short_ce:16350.0CE@226.75->0.0', 'short_pe:16350.0PE@1587.55->1482.6499999999996']",2021,2021-03
ATM_STRADDLE_2021-04-05_2021-04-08,ATM_STRADDLE,NIFTY,2021-04-05,2021-04-08,16450.0,14873.8,16450.0,75,140000.0,1783.95,4459.88,15581.25,80.0,83.62,126.01,37.13,3.8,150.0,480.55,15100.7,EXPIRY,True,"['short_ce:16450.0CE@274.7->0.0', 'short_pe:16450.0PE@1509.25->1576.2000000000007']",2021,2021-04
ATM_STRADDLE_2021-04-09_2021-04-15,ATM_STRADDLE,NIFTY,2021-04-09,2021-04-15,16150.0,14581.45,16150.0,75,140000.0,1262.8,3157.0,-22931.25,80.0,59.19,106.18,33.55,3.74,150.0,432.66,-23363.91,EXPIRY,False,"['short_ce:16150.0CE@1.05->0.0', 'short_pe:16150.0PE@1261.75->1568.5499999999993']",2021,2021-04
ATM_STRADDLE_2021-04-16_2021-04-22,ATM_STRADDLE,NIFTY,2021-04-16,2021-04-22,16550.0,14406.15,16550.0,75,140000.0,1589.25,3973.12,-41595.0,80.0,74.5,139.99,39.65,5.1,150.0,489.24,-42084.24,EXPIRY,False,"['short_ce:16550.0CE@1.05->0.0', 'short_pe:16550.0PE@1588.2->2143.8500000000004']",2021,2021-04
ATM_STRADDLE_2021-04-23_2021-04-29,ATM_STRADDLE,NIFTY,2021-04-23,2021-04-29,16250.0,14894.9,16250.0,75,140000.0,1880.5,4701.25,39405.0,80.0,88.15,121.34,36.28,3.29,150.0,479.06,38925.94,EXPIRY,True,"['short_ce:16250.0CE@1.0->0.0', 'short_pe:16250.0PE@1879.5->1355.1000000000004']",2021,2021-04
ATM_STRADDLE_2021-04-30_2021-05-06,ATM_STRADDLE,NIFTY,2021-04-30,2021-05-06,16450.0,14724.8,16450.0,75,140000.0,1547.7,3869.25,-13312.5,80.0,72.55,122.73,36.54,4.13,150.0,465.95,-13778.45,EXPIRY,False,"['short_ce:16450.0CE@1.1->0.0', 'short_pe:16450.0PE@1546.6->1725.2000000000007']",2021,2021-04
ATM_STRADDLE_2021-05-07_2021-05-12,ATM_STRADDLE,NIFTY,2021-05-07,2021-05-12,16550.0,14696.5,16550.0,75,140000.0,1547.1,3867.75,-22980.0,80.0,72.52,127.52,37.4,4.43,150.0,471.87,-23451.87,EXPIRY,False,"['short_ce:16550.0CE@0.85->0.0', 'short_pe:16550.0PE@1546.25->1853.5']",2021,2021-05
ATM_STRADDLE_2021-05-14_2021-05-20,ATM_STRADDLE,NIFTY,2021-05-14,2021-05-20,15700.0,14906.05,15700.0,75,140000.0,1009.0,2522.5,16128.75,80.0,47.3,67.61,26.59,1.92,150.0,373.42,15755.33,EXPIRY,True,"['short_ce:15700.0CE@0.9->0.0', 'short_pe:15700.0PE@1008.1->793.9500000000007']",2021,2021-05
ATM_STRADDLE_2021-05-21_2021-05-27,ATM_STRADDLE,NIFTY,2021-05-21,2021-05-27,13150.0,15337.85,13150.0,75,140000.0,1737.3,4343.25,-33791.25,80.0,81.44,147.19,40.95,5.22,150.0,504.79,-34296.04,EXPIRY,False,"['short_ce:13150.0CE@1736.6->2187.8500000000004', 'short_pe:13150.0PE@0.7->0.0']",2021,2021-05
ATM_STRADDLE_2021-05-28_2021-06-03,ATM_STRADDLE,NIFTY,2021-05-28,2021-06-03,12900.0,15690.35,12900.0,75,140000.0,1593.3,3983.25,-89778.75,80.0,74.69,164.39,44.05,6.61,150.0,519.73,-90298.48,EXPIRY,False,"['short_ce:12900.0CE@1592.45->2790.3500000000004', 'short_pe:12900.0PE@0.85->0.0']",2021,2021-05
ATM_STRADDLE_2021-06-04_2021-06-10,ATM_STRADDLE,NIFTY,2021-06-04,2021-06-10,13850.0,15737.75,13850.0,75,140000.0,1622.6,4056.5,-19886.25,80.0,76.06,131.64,38.14,4.51,150.0,480.35,-20366.6,EXPIRY,False,"['short_ce:13850.0CE@1367.75->1887.75', 'short_pe:13850.0PE@254.85->0.0']",2021,2021-06
ATM_STRADDLE_2021-06-11_2021-06-17,ATM_STRADDLE,NIFTY,2021-06-11,2021-06-17,13550.0,15691.4,13550.0,75,140000.0,1366.65,3416.62,-58106.25,80.0,64.06,131.55,38.13,5.08,150.0,468.82,-58575.07,EXPIRY,False,"['short_ce:13550.0CE@1364.9->2141.3999999999996', 'short_pe:13550.0PE@1.75->0.0']",2021,2021-06
ATM_STRADDLE_2021-06-18_2021-06-24,ATM_STRADDLE,NIFTY,2021-06-18,2021-06-24,10400.0,15790.45,10400.0,75,140000.0,4539.55,11348.88,-63817.5,80.0,212.79,372.38,81.56,12.87,150.0,909.6,-64727.1,EXPIRY,False,"['short_ce:10400.0CE@4539.0->5390.450000000001', 'short_pe:10400.0PE@0.55->0.0']",2021,2021-06
ATM_STRADDLE_2021-06-25_2021-07-01,ATM_STRADDLE,NIFTY,2021-06-25,2021-07-01,14250.0,15680.0,14250.0,75,140000.0,1422.6,3556.5,-555.0,80.0,66.68,106.97,33.69,3.43,150.0,440.78,-995.78,EXPIRY,False,"['short_ce:14250.0CE@841.1->1430.0', 'short_pe:14250.0PE@581.5->0.0']",2021,2021-06
ATM_STRADDLE_2021-07-02_2021-07-08,ATM_STRADDLE,NIFTY,2021-07-02,2021-07-08,14150.0,15727.9,14150.0,50,140000.0,1432.8,3582.0,-7255.0,80.0,44.77,75.27,27.98,2.52,100.0,330.54,-7585.54,EXPIRY,False,"['short_ce:14150.0CE@1049.55->1577.8999999999996', 'short_pe:14150.0PE@383.25->0.0']",2021,2021-07
ATM_STRADDLE_2021-07-09_2021-07-15,ATM_STRADDLE,NIFTY,2021-07-09,2021-07-15,13550.0,15924.2,13550.0,50,140000.0,1648.15,4120.38,-36302.5,80.0,51.5,100.56,32.54,3.76,100.0,368.36,-36670.86,EXPIRY,False,"['short_ce:13550.0CE@1441.15->2374.2000000000007', 'short_pe:13550.0PE@207.0->0.0']",2021,2021-07
ATM_STRADDLE_2021-07-16_2021-07-22,ATM_STRADDLE,NIFTY,2021-07-16,2021-07-22,13750.0,15824.05,13750.0,50,140000.0,1662.6,4156.5,-20572.5,80.0,51.96,93.42,31.25,3.3,100.0,359.92,-20932.42,EXPIRY,False,"['short_ce:13750.0CE@1453.9->2074.0499999999993', 'short_pe:13750.0PE@208.7->0.0']",2021,2021-07
ATM_STRADDLE_2021-07-23_2021-07-29,ATM_STRADDLE,NIFTY,2021-07-23,2021-07-29,13750.0,15778.45,13750.0,50,140000.0,1906.5,4766.25,-6097.5,80.0,59.58,98.37,32.14,3.24,100.0,373.33,-6470.83,EXPIRY,False,"['short_ce:13750.0CE@1590.2->2028.4500000000007', 'short_pe:13750.0PE@316.3->0.0']",2021,2021-07
ATM_STRADDLE_2021-07-30_2021-08-05,ATM_STRADDLE,NIFTY,2021-07-30,2021-08-05,17350.0,16294.6,17350.0,50,140000.0,1572.1,3930.25,25835.0,80.0,49.13,65.69,26.25,1.71,100.0,322.78,25512.22,EXPIRY,True,"['short_ce:17350.0CE@0.8->0.0', 'short_pe:17350.0PE@1571.3->1055.3999999999996']",2021,2021-07
ATM_STRADDLE_2021-08-06_2021-08-12,ATM_STRADDLE,NIFTY,2021-08-06,2021-08-12,17750.0,16364.4,17750.0,50,140000.0,1479.5,3698.75,4695.0,80.0,46.23,71.63,27.32,2.22,100.0,327.4,4367.6,EXPIRY,True,"['short_ce:17750.0CE@0.65->0.0', 'short_pe:17750.0PE@1478.85->1385.6000000000004']",2021,2021-08
ATM_STRADDLE_2021-08-13_2021-08-18,ATM_STRADDLE,NIFTY,2021-08-13,2021-08-18,17850.0,16568.85,17850.0,50,140000.0,1475.9,3689.75,9737.5,80.0,46.12,68.93,26.83,2.06,100.0,323.94,9413.56,EXPIRY,True,"['short_ce:17850.0CE@0.55->0.0', 'short_pe:17850.0PE@1475.35->1281.1500000000015']",2021,2021-08
